blue,green,red,ndwi,brightness,label,source_file
0.012297357,0.026426135,0.09073942,-0.5489048,0.043154303,1,GSL_1993_07.tif
0.011201116,0.026243173,0.08918341,-0.545279,0.042209234,1,GSL_1993_07.tif
0.010574693,0.031091677,0.09146556,-0.49261388,0.044377312,1,GSL_1993_07.tif
0.009086937,0.0329213,0.092606634,-0.47547075,0.044871625,1,GSL_1993_07.tif
0.010966207,0.027798353,0.08731621,-0.517027,0.042026922,1,GSL_1993_07.tif
0.010574693,0.032006487,0.08918341,-0.47179225,0.04392153,1,GSL_1993_07.tif
0.0095567545,0.025511323,0.0876274,-0.54902095,0.040898494,1,GSL_1993_07.tif
0.011984145,0.030359827,0.09053196,-0.4977314,0.044291977,1,GSL_1993_07.tif
0.011201116,0.032006487,0.08959835,-0.47359458,0.044268653,1,GSL_1993_07.tif
0.008617119,0.02917057,0.08887222,-0.50575846,0.04221997,1,GSL_1993_07.tif
0.008538816,0.027157985,0.089702085,-0.5352005,0.04179963,1,GSL_1993_07.tif
0.009008634,0.027798353,0.0876274,-0.51832914,0.04147813,1,GSL_1993_07.tif
0.38697678,0.33125377,0.24980675,0.14016935,0.3226791,1,GSL_2002_05.tif
0.3681808,0.31338942,0.22685954,0.16016637,0.30280992,1,GSL_2002_05.tif
0.38141942,0.3370408,0.22356772,0.2024102,0.3140093,1,GSL_2002_05.tif
0.37448153,0.33041507,0.19231945,0.26417875,0.29907203,1,GSL_2002_05.tif
0.3561457,0.30605078,0.16293176,0.30516854,0.27504274,1,GSL_2002_05.tif
0.34658843,0.30437338,0.21579143,0.17029558,0.28891775,1,GSL_2002_05.tif
0.3444646,0.30458307,0.20815827,0.18805704,0.2857353,1,GSL_2002_05.tif
0.3630836,0.32131514,0.1972333,0.23928641,0.29387733,1,GSL_2002_05.tif
0.3762514,0.33054087,0.19270112,0.26343352,0.29983112,1,GSL_2002_05.tif
0.35575634,0.30227664,0.1821578,0.24795635,0.2800636,1,GSL_2002_05.tif
0.33600464,0.29535735,0.20734724,0.17507283,0.27956975,1,GSL_2002_05.tif
0.32782787,0.2901574,0.1906497,0.20695928,0.269545,1,GSL_2002_05.tif
0.35405728,0.31582165,0.20023887,0.22397092,0.29003927,1,GSL_2002_05.tif
0.34931403,0.28688645,0.19470482,0.19141011,0.27696845,1,GSL_2002_05.tif
0.3232262,0.278793,0.17919995,0.21745495,0.2604064,1,GSL_2002_05.tif
0.31873074,0.2698189,0.18387526,0.18943036,0.257475,1,GSL_2002_05.tif
0.32382795,0.27350917,0.17915224,0.20844881,0.2588298,1,GSL_2002_05.tif
0.32375717,0.27757686,0.1801541,0.21283802,0.26049605,1,GSL_2002_05.tif
0.31462467,0.27191564,0.16627127,0.24109375,0.2509372,1,GSL_2002_05.tif
0.29480216,0.2518707,0.16293176,0.21441224,0.23653488,1,GSL_2002_05.tif
0.31306717,0.25665128,0.16145283,0.22769023,0.24372375,1,GSL_2002_05.tif
0.3166423,0.2597964,0.17123283,0.2054695,0.24922387,1,GSL_2002_05.tif
0.30255416,0.25107393,0.16283634,0.21317995,0.23882146,1,GSL_2002_05.tif
0.2837936,0.24398689,0.15038474,0.23734443,0.22605507,1,GSL_2002_05.tif
0.28067863,0.24398689,0.14847645,0.2433608,0.22438066,1,GSL_2002_05.tif
0.101160355,0.09740042,0.19077492,-0.3240186,0.12977856,0,GSL_2018_01.tif
0.10909754,0.09111732,0.17113563,-0.30511764,0.1237835,0,GSL_2018_01.tif
0.082470514,0.06692588,0.16479157,-0.4223474,0.104729325,0,GSL_2018_01.tif
0.060905322,0.050960142,0.140933,-0.46886718,0.084266156,0,GSL_2018_01.tif
0.031432893,0.043675393,0.14815736,-0.5446485,0.07442188,0,GSL_2018_01.tif
0.32954174,0.26780283,0.31216213,-0.07648603,0.30316892,0,GSL_2018_01.tif
0.27254373,0.21990561,0.27685997,-0.11465013,0.25643644,0,GSL_2018_01.tif
0.26194084,0.21438134,0.2569475,-0.090310745,0.24442323,0,GSL_2018_01.tif
0.29812244,0.24479517,0.2792276,-0.06570778,0.27404842,0,GSL_2018_01.tif
0.26511574,0.21662748,0.27015164,-0.10995553,0.2506316,0,GSL_2018_01.tif
0.19502884,0.16308457,0.22607708,-0.1618668,0.19473016,0,GSL_2018_01.tif
0.16753322,0.13588817,0.21184087,-0.2184243,0.17175408,0,GSL_2018_01.tif
0.25768772,0.20278645,0.26374686,-0.13066651,0.24140699,0,GSL_2018_01.tif
0.25289544,0.20454693,0.2741888,-0.14547005,0.24387705,0,GSL_2018_01.tif
0.30752727,0.25050157,0.30369323,-0.09597991,0.2872407,0,GSL_2018_01.tif
0.33355525,0.27338782,0.31802052,-0.07546837,0.3083212,0,GSL_2018_01.tif
0.30402294,0.24716271,0.2999293,-0.096449,0.283705,0,GSL_2018_01.tif
0.29099396,0.23459652,0.29082298,-0.10701232,0.2721378,0,GSL_2018_01.tif
0.33118907,0.26907766,0.31395304,-0.07696903,0.30473992,0,GSL_2018_01.tif
0.36880836,0.28935355,0.3426683,-0.08435573,0.33361006,0,GSL_2018_01.tif
0.22135635,0.18329975,0.25036058,-0.15463871,0.21833889,0,GSL_2018_01.tif
0.3839639,0.3149109,0.34746426,-0.049146354,0.34877968,0,GSL_2018_01.tif
0.3688383,0.29791313,0.34075597,-0.06708132,0.3358358,0,GSL_2018_01.tif
0.4023542,0.33476183,0.3579062,-0.03341331,0.3650074,0,GSL_2018_01.tif
0.35029823,0.29682043,0.3241521,-0.044014245,0.3237569,0,GSL_2018_01.tif
0.18369989,0.15489084,0.23268797,-0.20072545,0.19042623,0,GSL_2025_09.tif
0.16050895,0.13709074,0.23388775,-0.2609228,0.17716247,0,GSL_2025_09.tif
0.13223684,0.11619498,0.21457134,-0.29741862,0.15433438,0,GSL_2025_09.tif
0.06468344,0.045884613,0.14710389,-0.52448076,0.08589065,0,GSL_2025_09.tif
0.0555634,0.04216981,0.14262474,-0.5436004,0.08011932,0,GSL_2025_09.tif
0.37489492,0.32008344,0.40097666,-0.11218636,0.36531833,0,GSL_2025_09.tif
0.4108539,0.35734755,0.4350103,-0.09801464,0.4010706,0,GSL_2025_09.tif
0.28408542,0.2411052,0.32507077,-0.1483027,0.28342044,0,GSL_2025_09.tif
0.05328339,0.044259384,0.14890356,-0.5417376,0.08214878,0,GSL_2025_09.tif
0.060970277,0.03860979,0.14158492,-0.57146275,0.08038833,0,GSL_2025_09.tif
0.45990667,0.42823836,0.48856035,-0.065796256,0.4589018,0,GSL_2025_09.tif
0.28428084,0.23104428,0.31755218,-0.15768921,0.27762577,0,GSL_2025_09.tif
0.3105661,0.26091748,0.33758843,-0.12810369,0.30302402,0,GSL_2025_09.tif
0.20128854,0.17679268,0.24204622,-0.15579589,0.20670915,0,GSL_2025_09.tif
0.06901545,0.065348625,0.16026145,-0.42069224,0.09820851,0,GSL_2025_09.tif
0.4762576,0.45613807,0.5060771,-0.051900018,0.4794909,0,GSL_2025_09.tif
0.16894497,0.12292806,0.23584738,-0.3147345,0.17590679,0,GSL_2025_09.tif
0.067191444,0.042556766,0.15342271,-0.565699,0.08772364,0,GSL_2025_09.tif
0.07940578,0.07831174,0.1637408,-0.35293454,0.10715277,0,GSL_2025_09.tif
0.07969892,0.082723066,0.16502056,-0.3321868,0.10914751,0,GSL_2025_09.tif
0.44072202,0.419377,0.45636633,-0.04223759,0.4388218,0,GSL_2025_09.tif
0.16620897,0.11487932,0.23016843,-0.33412412,0.1704189,0,GSL_2025_09.tif
0.048365086,0.028471477,0.14042513,-0.66284925,0.07242057,0,GSL_2025_09.tif
0.059048556,0.050334636,0.14046513,-0.47238016,0.08328277,0,GSL_2025_09.tif
0.06989488,0.06569689,0.1459841,-0.37928224,0.09385862,0,GSL_2025_09.tif
0.2888836,0.22067665,0.301699,-0.15510334,0.27041975,0,GSL_2000_03.tif
0.26622692,0.17598641,0.27605924,-0.22137721,0.23942418,0,GSL_2000_03.tif
0.26213032,0.19372143,0.3099699,-0.23079263,0.25527388,0,GSL_2000_03.tif
0.13417442,0.108371645,0.18695411,-0.2660865,0.14316672,0,GSL_2000_03.tif
0.64466035,0.6582077,0.8883813,-0.14882651,0.7304165,0,GSL_2000_03.tif
0.21581371,0.15109693,0.30247095,-0.33373988,0.22312719,0,GSL_2000_03.tif
0.16289239,0.14585704,0.38716495,-0.45271575,0.23197146,0,GSL_2000_03.tif
0.13329658,0.09451616,0.21110512,-0.38148057,0.14630595,0,GSL_2000_03.tif
0.32541853,0.26728147,0.29794955,-0.054257505,0.2968832,0,GSL_2000_03.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2000_03.tif
0.1944947,0.1386018,0.182157,-0.13578759,0.17175116,0,GSL_2000_03.tif
0.2052796,0.15291074,0.21744615,-0.17425147,0.19187884,0,GSL_2000_03.tif
0.22145697,0.17991634,0.30936337,-0.26456597,0.2369122,0,GSL_2000_03.tif
0.32077852,0.3365589,0.45305642,-0.14753686,0.37013128,0,GSL_2000_03.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2000_03.tif
0.20063959,0.18102477,0.24832416,-0.15674715,0.20999618,0,GSL_2000_03.tif
0.20996143,0.15442224,0.36306906,-0.40318826,0.24248423,0,GSL_2000_03.tif
0.1945783,0.14464782,0.23950188,-0.24691886,0.19290935,0,GSL_2000_03.tif
0.39982608,0.33308244,0.4451715,-0.14402616,0.3926933,0,GSL_2000_03.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2000_03.tif
0.21489407,0.21699865,0.2946412,-0.15175204,0.24217796,0,GSL_2000_03.tif
0.15850317,0.090787776,0.23900563,-0.449425,0.16276552,0,GSL_2000_03.tif
0.052953146,0.0,0.13572969,-0.99999267,0.06289428,0,GSL_2000_03.tif
0.15913022,0.10136833,0.20652856,-0.34154254,0.1556757,0,GSL_2000_03.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2000_03.tif
0.3001402,0.20913509,0.3518674,-0.25442323,0.28704756,0,GSL_2018_04.tif
0.3001402,0.20913509,0.34507072,-0.24527963,0.284782,0,GSL_2018_04.tif
0.29060057,0.21198589,0.33696383,-0.22766696,0.2798501,0,GSL_2018_04.tif
0.21655828,0.16301933,0.2947097,-0.28770316,0.22476244,0,GSL_2018_04.tif
0.2108345,0.15052615,0.30232528,-0.3352066,0.22122864,0,GSL_2018_04.tif
0.31378925,0.226156,0.36103883,-0.22970675,0.30032802,0,GSL_2018_04.tif
0.29390275,0.20402044,0.34130388,-0.25174594,0.27974236,0,GSL_2018_04.tif
0.18405013,0.11925128,0.26907885,-0.38582423,0.19079341,0,GSL_2018_04.tif
0.1744371,0.12352747,0.27178115,-0.3750318,0.18991524,0,GSL_2018_04.tif
0.2455441,0.16209702,0.30265284,-0.3024326,0.23676467,0,GSL_2018_04.tif
0.2010747,0.11287892,0.27677628,-0.42062044,0.19690996,0,GSL_2018_04.tif
0.14427716,0.09937958,0.24844313,-0.42856064,0.16403328,0,GSL_2018_04.tif
0.16871332,0.1266298,0.26162705,-0.34769997,0.18565673,0,GSL_2018_04.tif
0.23461021,0.16721167,0.3062559,-0.29367152,0.23602593,0,GSL_2018_04.tif
0.22954687,0.13828452,0.27431968,-0.3296981,0.21405037,0,GSL_2018_04.tif
0.15146858,0.09854111,0.25384772,-0.44072384,0.16795246,0,GSL_2018_04.tif
0.14823978,0.10399116,0.2560587,-0.42235017,0.16942988,0,GSL_2018_04.tif
0.21354963,0.13308601,0.274074,-0.34627083,0.2069032,0,GSL_2018_04.tif
0.22639145,0.14038068,0.29700258,-0.35808763,0.22125824,0,GSL_2018_04.tif
0.18720554,0.12512057,0.28128013,-0.3842493,0.19786875,0,GSL_2018_04.tif
0.16596149,0.09569032,0.25650907,-0.4566115,0.1727203,0,GSL_2018_04.tif
0.23769225,0.15924622,0.30912197,-0.3199949,0.23535347,0,GSL_2018_04.tif
0.3098266,0.2171844,0.3525225,-0.23755698,0.29317784,0,GSL_2018_04.tif
0.3301901,0.23160605,0.360179,-0.21726255,0.30732504,0,GSL_2018_04.tif
0.34457293,0.24804002,0.3758196,-0.20482069,0.32281086,0,GSL_2018_04.tif
0.06509756,0.12363045,0.10023304,0.10451595,0.09632035,1,GSL_1999_08.tif
0.0657444,0.12159856,0.099822916,0.09834431,0.09572196,1,GSL_1999_08.tif
0.06549562,0.12107177,0.098879635,0.100895174,0.09514901,1,GSL_1999_08.tif
0.06600977,0.12276501,0.09691104,0.11769081,0.095228605,1,GSL_1999_08.tif
0.06411902,0.12475928,0.09670598,0.12667076,0.09519476,1,GSL_1999_08.tif
0.06484878,0.1188141,0.09645991,0.10384017,0.09337426,1,GSL_1999_08.tif
0.0653961,0.120620236,0.09621383,0.112557456,0.09407672,1,GSL_1999_08.tif
0.06615904,0.12284027,0.09883862,0.108271666,0.09594598,1,GSL_1999_08.tif
0.06647416,0.12487216,0.09953583,0.11290248,0.09696072,1,GSL_1999_08.tif
0.065379515,0.124571145,0.09650092,0.12697262,0.09548386,1,GSL_1999_08.tif
0.065246835,0.12186195,0.09896166,0.10370352,0.09535682,1,GSL_1999_08.tif
0.06504781,0.12114702,0.10035608,0.093862556,0.09551697,1,GSL_1999_08.tif
0.06398633,0.12156093,0.09654193,0.11471139,0.09402973,1,GSL_1999_08.tif
0.06546245,0.124571145,0.09658294,0.12655464,0.09553885,1,GSL_1999_08.tif
0.06567806,0.1239691,0.09367107,0.13921094,0.09443941,1,GSL_1999_08.tif
0.06607611,0.12310366,0.09814142,0.112825714,0.09577373,1,GSL_1999_08.tif
0.0659766,0.123442315,0.10047912,0.10254978,0.09663268,1,GSL_1999_08.tif
0.06584391,0.12299078,0.097239144,0.11693015,0.09535795,1,GSL_1999_08.tif
0.06642441,0.12577523,0.09773129,0.12547202,0.09664365,1,GSL_1999_08.tif
0.06630831,0.12592573,0.10265277,0.10181561,0.09829561,1,GSL_1999_08.tif
0.067485884,0.12445826,0.1017505,0.10038365,0.097898215,1,GSL_1999_08.tif
0.068116136,0.12573761,0.1020786,0.10385083,0.098644115,1,GSL_1999_08.tif
0.06858053,0.12483454,0.10088924,0.10608182,0.09810144,1,GSL_1999_08.tif
0.066623434,0.124270126,0.10047912,0.105855316,0.09712422,1,GSL_1999_08.tif
0.06546245,0.120770745,0.097813316,0.10502744,0.094682164,1,GSL_1999_08.tif
0.33906543,0.19982046,0.14628592,0.1546761,0.22839062,0,GSL_1994_10.tif
0.35402584,0.21424623,0.15949818,0.14648485,0.24259008,0,GSL_1994_10.tif
0.3421141,0.19920273,0.14578259,0.15484713,0.22903313,0,GSL_1994_10.tif
0.35842597,0.21675347,0.16256008,0.1428719,0.24591316,0,GSL_1994_10.tif
0.37118632,0.2247476,0.16960661,0.13982567,0.25518018,0,GSL_1994_10.tif
0.2790038,0.14556938,0.10975295,0.14027871,0.1781087,0,GSL_1994_10.tif
0.2529802,0.12754625,0.09582764,0.14199722,0.1587847,0,GSL_1994_10.tif
0.275798,0.1508019,0.109333515,0.15941013,0.17864446,0,GSL_1994_10.tif
0.3415798,0.20349048,0.1560588,0.13191944,0.2337097,0,GSL_1994_10.tif
0.36948913,0.22700049,0.17581429,0.127071,0.25743464,0,GSL_1994_10.tif
0.27406937,0.14593275,0.11038211,0.13869853,0.17679475,0,GSL_1994_10.tif
0.29518995,0.15636146,0.111262925,0.16851367,0.18760478,0,GSL_1994_10.tif
0.2798838,0.14894871,0.1064394,0.1664492,0.17842396,0,GSL_1994_10.tif
0.2994015,0.16998781,0.13223478,0.12491754,0.20054138,0,GSL_1994_10.tif
0.34858856,0.21104857,0.16348283,0.12700035,0.24103999,0,GSL_1994_10.tif
0.26297477,0.13601276,0.10006396,0.15227531,0.1663505,0,GSL_1994_10.tif
0.2509373,0.12416691,0.09297547,0.14364448,0.15602656,0,GSL_1994_10.tif
0.29468706,0.16173932,0.12002916,0.14802937,0.19215184,0,GSL_1994_10.tif
0.30578166,0.17064188,0.12661432,0.1481127,0.20101261,0,GSL_1994_10.tif
0.3258965,0.19160831,0.15266135,0.11312888,0.22338872,0,GSL_1994_10.tif
0.36681762,0.24218935,0.17728232,0.15473482,0.26209643,0,GSL_1994_10.tif
0.3596517,0.2224947,0.16264395,0.15540013,0.24826346,0,GSL_1994_10.tif
0.3487457,0.20835964,0.15329051,0.1522714,0.23679863,0,GSL_1994_10.tif
0.29509565,0.16980612,0.12598516,0.14814776,0.19696231,0,GSL_1994_10.tif
0.28642112,0.16261141,0.122839384,0.13933009,0.19062395,0,GSL_1994_10.tif
0.19006586,0.100399934,0.083944246,0.08926563,0.12480334,1,GSL_2007_10.tif
0.21793687,0.1478785,0.13873293,0.031909194,0.16818278,1,GSL_2007_10.tif
0.19556844,0.11979202,0.101233736,0.083963975,0.13886474,1,GSL_2007_10.tif
0.18941468,0.104246296,0.09650578,0.03855738,0.13005559,1,GSL_2007_10.tif
0.23975179,0.14960134,0.11509314,0.13036942,0.16814876,1,GSL_2007_10.tif
0.1694882,0.08373235,0.07708407,0.04134054,0.11010154,1,GSL_2007_10.tif
0.20823412,0.12936786,0.11963569,0.039084315,0.15241255,1,GSL_2007_10.tif
0.16545083,0.10200258,0.10869649,-0.03176984,0.1253833,1,GSL_2007_10.tif
0.16857654,0.11370194,0.115000434,-0.0056776367,0.1324263,1,GSL_2007_10.tif
0.20588982,0.12652315,0.1402162,-0.051334746,0.15754306,1,GSL_2007_10.tif
0.21220638,0.11225955,0.073932104,0.20584835,0.13279934,1,GSL_2007_10.tif
0.18785182,0.100560196,0.09900881,0.007773624,0.12914027,1,GSL_2007_10.tif
0.1963173,0.112980746,0.09247311,0.09981576,0.13392372,1,GSL_2007_10.tif
0.17179994,0.105889015,0.10369042,0.010490444,0.12712646,1,GSL_2007_10.tif
0.17899561,0.120112546,0.1235293,-0.014023618,0.14087915,1,GSL_2007_10.tif
0.22780243,0.14799869,0.11602019,0.12112156,0.16394044,1,GSL_2007_10.tif
0.20917834,0.12808575,0.09910152,0.127578,0.1454552,1,GSL_2007_10.tif
0.21845782,0.12548143,0.10128009,0.106725454,0.14840645,1,GSL_2007_10.tif
0.25401288,0.17516364,0.14540769,0.09282132,0.19152808,1,GSL_2007_10.tif
0.19967094,0.121795334,0.12371471,-0.007817872,0.14839366,1,GSL_2007_10.tif
0.19521028,0.11229962,0.090526305,0.10734923,0.13267873,1,GSL_2007_10.tif
0.20159195,0.13830265,0.10090927,0.15631841,0.14693463,1,GSL_2007_10.tif
0.24235655,0.16390501,0.13015771,0.11476185,0.17880642,1,GSL_2007_10.tif
0.23323987,0.1400255,0.1116167,0.11289316,0.16162735,1,GSL_2007_10.tif
0.25065926,0.16178149,0.13261439,0.09907408,0.18168505,1,GSL_2007_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
0.95367205,0.93734396,0.9698641,-0.017051155,0.95362663,0,GSL_2025_05.tif
0.9683409,0.9574525,0.9942235,-0.01884072,0.9733389,0,GSL_2025_05.tif
0.970461,0.9386567,0.95213413,-0.007127937,0.9537506,0,GSL_2025_05.tif
0.89671564,0.8378754,0.8302858,0.0045497008,0.85495895,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
0.987078,0.9743388,1.0,-0.012997343,0.9871389,0,GSL_2025_05.tif
0.94020647,0.90118444,0.9066016,-0.0029965744,0.9159975,0,GSL_2025_05.tif
0.86325234,0.80604196,0.782415,0.014874165,0.8172364,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
0.9554483,0.938597,0.9712516,-0.017097987,0.95509905,0,GSL_2025_05.tif
0.9074881,0.8845964,0.8557758,0.016560031,0.8826201,0,GSL_2025_05.tif
0.99275076,0.9815588,0.9915511,-0.005064237,0.9886203,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
1.0,0.9983258,1.0,-0.0008377885,0.9994419,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
0.95676625,0.9493375,0.99304146,-0.022500219,0.9663817,0,GSL_2025_05.tif
0.98661965,0.97935104,1.0,-0.01043218,0.98865694,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2025_05.tif
0.996991,0.99170256,1.0,-0.0041660033,0.99623114,0,GSL_2025_05.tif
0.30112857,0.25802195,0.26186407,-0.007390289,0.27367154,0,GSL_2016_09.tif
0.39957023,0.34186897,0.26737252,0.12227717,0.33627057,0,GSL_2016_09.tif
0.7128254,0.6758816,0.6218432,0.04164085,0.6701834,0,GSL_2016_09.tif
0.9517125,0.94428563,0.9745243,-0.015759077,0.9568408,0,GSL_2016_09.tif
0.8735485,0.8626943,0.8875634,-0.014208805,0.8746021,0,GSL_2016_09.tif
0.47611097,0.4290996,0.39006853,0.047647133,0.4317597,0,GSL_2016_09.tif
0.7952597,0.7650654,0.73058635,0.023052827,0.7636371,0,GSL_2016_09.tif
0.9120062,0.88855267,0.89021975,-0.000937209,0.89692616,0,GSL_2016_09.tif
0.9583552,0.9432953,0.962333,-0.009990255,0.9546612,0,GSL_2016_09.tif
0.950364,0.9383437,0.957244,-0.009970663,0.94865054,0,GSL_2016_09.tif
0.7553786,0.715797,0.68257606,0.023756837,0.71791726,0,GSL_2016_09.tif
0.80926925,0.7760689,0.762211,0.0090086935,0.7825164,0,GSL_2016_09.tif
0.87165064,0.8592282,0.8324788,0.01581205,0.85445255,0,GSL_2016_09.tif
0.9043646,0.88321596,0.89147806,-0.004655503,0.8930195,0,GSL_2016_09.tif
0.93013626,0.9139158,0.9273809,-0.007312835,0.92381096,0,GSL_2016_09.tif
0.70623267,0.6607242,0.6479595,0.009753879,0.6716388,0,GSL_2016_09.tif
0.7907896,0.75015557,0.73159295,0.012527498,0.75751275,0,GSL_2016_09.tif
0.8646583,0.8406047,0.8213221,0.011602574,0.84219503,0,GSL_2016_09.tif
0.9043646,0.8845364,0.89287615,-0.004692078,0.89392567,0,GSL_2016_09.tif
0.91565216,0.89845586,0.9094854,-0.0061006052,0.9078644,0,GSL_2016_09.tif
0.7643937,0.7201709,0.70634353,0.00969312,0.73030263,0,GSL_2016_09.tif
0.7579258,0.71414644,0.69426405,0.014116883,0.7221121,0,GSL_2016_09.tif
0.8284482,0.7946374,0.7823994,0.007760097,0.8018284,0,GSL_2016_09.tif
0.87215006,0.84566635,0.8444744,0.0007052508,0.8540969,0,GSL_2016_09.tif
0.88298815,0.86285937,0.8684376,-0.0032219873,0.87142843,0,GSL_2016_09.tif
0.4119649,0.28647342,0.32760444,-0.06698003,0.34201422,0,GSL_2013_04.tif
0.39674285,0.2740216,0.31319872,-0.066716105,0.3279877,0,GSL_2013_04.tif
0.37779698,0.25788906,0.31319872,-0.09684948,0.3162949,0,GSL_2013_04.tif
0.35228536,0.22762091,0.27800646,-0.09964936,0.28597093,0,GSL_2013_04.tif
0.3827621,0.25201553,0.29660082,-0.08126846,0.3104595,0,GSL_2013_04.tif
0.40229595,0.25914207,0.31707415,-0.10053861,0.3261707,0,GSL_2013_04.tif
0.3971675,0.2616481,0.31437308,-0.09153291,0.32439622,0,GSL_2013_04.tif
0.40255728,0.2814614,0.3153126,-0.05672357,0.33311042,0,GSL_2013_04.tif
0.42751357,0.31356987,0.32713467,-0.021171654,0.3560727,0,GSL_2013_04.tif
0.40928632,0.2914855,0.31883574,-0.0448128,0.33986917,0,GSL_2013_04.tif
0.43300134,0.31247348,0.35281447,-0.060636792,0.3660964,0,GSL_2013_04.tif
0.4297348,0.29563612,0.34036604,-0.0703297,0.35524568,0,GSL_2013_04.tif
0.42196047,0.30675662,0.3304621,-0.037201427,0.35305974,0,GSL_2013_04.tif
0.4283302,0.30851865,0.34420234,-0.05466905,0.3603504,0,GSL_2013_04.tif
0.40993962,0.29164213,0.32760444,-0.058074206,0.34306207,0,GSL_2013_04.tif
0.43610454,0.3034283,0.35888207,-0.08372765,0.3661383,0,GSL_2013_04.tif
0.4429316,0.3091843,0.36173975,-0.078332804,0.3712852,0,GSL_2013_04.tif
0.43110675,0.3107506,0.34122723,-0.046744812,0.3610282,0,GSL_2013_04.tif
0.39563224,0.25131074,0.31938377,-0.11928083,0.3221089,0,GSL_2013_04.tif
0.37590238,0.26603365,0.30020225,-0.060343295,0.3140461,0,GSL_2013_04.tif
0.41732198,0.27272943,0.34279308,-0.11382774,0.34428152,0,GSL_2013_04.tif
0.42274442,0.2898409,0.33989626,-0.07948598,0.3508272,0,GSL_2013_04.tif
0.41670135,0.29101562,0.34095323,-0.079018965,0.3495567,0,GSL_2013_04.tif
0.40330857,0.27543125,0.33112758,-0.091823325,0.33662248,0,GSL_2013_04.tif
0.4160807,0.28463307,0.33026636,-0.074212484,0.34366003,0,GSL_2013_04.tif
0.5720083,0.4991673,0.51972693,-0.020178365,0.53030086,0,GSL_1997_07.tif
0.5356893,0.4700969,0.4985868,-0.029410928,0.5014577,0,GSL_1997_07.tif
0.5455233,0.4660515,0.5206878,-0.05537053,0.51075417,0,GSL_1997_07.tif
0.5880326,0.5320479,0.5522913,-0.018668817,0.55745727,0,GSL_1997_07.tif
0.48463893,0.42794952,0.45587945,-0.031601023,0.456156,0,GSL_1997_07.tif
0.54607177,0.45335084,0.5090501,-0.057875227,0.50282425,0,GSL_1997_07.tif
0.48816505,0.4280436,0.4415191,-0.015496859,0.45257592,0,GSL_1997_07.tif
0.54951954,0.49601567,0.52367735,-0.027127434,0.5230709,0,GSL_1997_07.tif
0.52565944,0.45320973,0.48796335,-0.036925815,0.48894417,0,GSL_1997_07.tif
0.49149528,0.4466242,0.45086133,-0.004721124,0.4629936,0,GSL_1997_07.tif
0.5841539,0.5248979,0.534888,-0.009426571,0.5479799,0,GSL_1997_07.tif
0.5610382,0.49850875,0.51550955,-0.016765751,0.5250189,0,GSL_1997_07.tif
0.5667975,0.50824594,0.53040373,-0.021333246,0.53514904,0,GSL_1997_07.tif
0.49435535,0.4387686,0.45972311,-0.023321858,0.46428236,0,GSL_1997_07.tif
0.50430685,0.46812123,0.47104055,-0.0031084241,0.4811562,0,GSL_1997_07.tif
0.6163199,0.567892,0.57033515,-0.0021464368,0.58484906,0,GSL_1997_07.tif
0.5922248,0.5461127,0.5470596,-0.00086617505,0.56179905,0,GSL_1997_07.tif
0.6032733,0.548841,0.56243426,-0.012232114,0.57151616,0,GSL_1997_07.tif
0.55563146,0.4837854,0.5149223,-0.03117719,0.5181131,0,GSL_1997_07.tif
0.48365945,0.432089,0.44109204,-0.0103106145,0.45228016,0,GSL_1997_07.tif
0.5873665,0.54225546,0.5502627,-0.007329143,0.55996156,0,GSL_1997_07.tif
0.6178871,0.56394064,0.5860835,-0.019254211,0.58930373,0,GSL_1997_07.tif
0.5851333,0.55034626,0.5592846,-0.0080552595,0.5649214,0,GSL_1997_07.tif
0.5940662,0.5264502,0.5424152,-0.014936371,0.55431056,0,GSL_1997_07.tif
0.47355124,0.4098393,0.4205391,-0.012885445,0.43464324,0,GSL_1997_07.tif
0.15548612,0.1178206,0.11192129,0.02567788,0.12840934,0,GSL_2017_03.tif
0.18788688,0.17849287,0.19233337,-0.0373233,0.18623771,0,GSL_2017_03.tif
0.1969781,0.18531457,0.1945097,-0.024208851,0.19226746,0,GSL_2017_03.tif
0.21345158,0.2003297,0.20276694,-0.0060462616,0.20551609,0,GSL_2017_03.tif
0.23235641,0.212935,0.21360058,-0.0015604177,0.21963066,0,GSL_2017_03.tif
